csv_name,frame,face_id,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
27.csv,27,0,0.98,1,0.44,0.4,2.44,0.0,0.01,1.47,0.0,1.02,0.32,0.0,0.0,0.4,0.01,0.0,0.63,0.0,0.74
27.csv,28,0,0.98,1,0.72,0.5,2.5,0.0,0.0,1.27,0.0,0.9,0.31,0.0,0.0,0.41,0.01,0.0,0.66,0.02,0.57
27.csv,29,0,0.98,1,0.65,0.65,2.43,0.0,0.18,1.3,0.0,0.8,0.42,0.0,0.0,0.4,0.02,0.0,0.61,0.02,0.39
27.csv,30,0,0.98,1,0.38,0.45,2.54,0.0,0.25,1.56,0.07,1.06,0.33,0.0,0.0,0.27,0.05,0.0,0.63,0.19,0.5
27.csv,31,0,0.98,1,0.1,0.22,2.28,0.0,0.49,1.63,0.07,1.13,0.41,0.0,0.26,0.29,0.09,0.0,0.53,0.25,0.3
27.csv,32,0,0.98,1,0.0,0.0,2.02,0.0,0.66,1.65,0.07,0.97,0.38,0.0,0.4,0.26,0.08,0.0,0.55,0.27,0.3
27.csv,33,0,0.98,1,0.0,0.0,1.52,0.0,0.87,1.7,0.06,0.6,0.48,0.0,0.4,0.27,0.16,0.09,0.28,0.1,0.0
27.csv,34,0,0.98,1,0.0,0.0,1.38,0.0,0.91,1.88,0.15,0.38,0.37,0.0,0.14,0.12,0.24,0.18,0.17,0.02,0.0
27.csv,35,0,0.98,1,0.0,0.0,1.3,0.0,0.91,1.51,0.15,0.54,0.31,0.0,0.03,0.17,0.28,0.26,0.15,0.0,0.0
27.csv,36,0,0.98,1,0.0,0.0,1.45,0.0,0.96,1.56,0.09,0.77,0.28,0.0,0.2,0.3,0.17,0.17,0.48,0.21,0.0
27.csv,37,0,0.98,1,0.26,0.0,2.04,0.0,0.95,2.1,0.01,0.64,0.23,0.0,0.21,0.37,0.04,0.09,0.48,0.42,0.0
27.csv,38,0,0.98,1,0.45,0.09,2.33,0.0,0.83,2.25,0.01,0.63,0.25,0.0,0.5,0.45,0.0,0.01,0.33,0.44,0.0
27.csv,39,0,0.98,1,0.61,0.16,2.34,0.0,0.77,2.25,0.01,0.48,0.32,0.0,0.68,0.58,0.0,0.01,0.0,0.23,0.0
27.csv,40,0,0.98,1,0.35,0.16,2.09,0.0,0.98,2.12,0.11,0.84,0.42,0.0,0.78,0.55,0.01,0.0,0.0,0.16,0.0
27.csv,41,0,0.98,1,0.19,0.07,2.46,0.0,0.75,2.03,0.16,1.06,0.28,0.0,0.52,0.3,0.01,0.0,0.16,0.34,0.0
27.csv,42,0,0.98,1,0.03,0.0,2.54,0.0,0.9,2.18,0.16,1.24,0.37,0.0,0.24,0.15,0.2,0.0,0.44,0.64,0.0
27.csv,43,0,0.93,1,0.03,0.0,2.42,0.0,0.92,1.77,0.06,1.46,0.46,0.0,0.13,0.31,0.39,0.0,0.83,0.83,0.0
27.csv,44,0,0.98,1,0.0,0.0,2.21,0.0,1.38,2.15,0.0,1.37,0.75,0.0,0.07,0.54,0.73,0.0,1.11,0.84,0.0
27.csv,45,0,0.98,1,0.0,0.0,2.35,0.0,1.43,2.1,0.0,1.38,0.82,0.0,0.0,0.69,0.84,0.0,1.26,0.87,0.0
27.csv,46,0,0.98,1,0.0,0.0,2.7,0.0,1.51,2.69,0.0,0.92,0.91,0.07,0.0,0.7,1.02,0.0,1.29,0.7,0.0
27.csv,47,0,0.98,1,0.0,0.0,2.57,0.0,1.46,2.58,0.0,0.78,0.86,0.07,0.0,0.58,1.05,0.0,1.39,0.61,0.0
27.csv,48,0,0.98,1,0.0,0.04,2.26,0.02,1.13,2.16,0.0,0.79,0.79,0.11,0.0,0.48,0.91,0.0,1.0,0.38,0.0
27.csv,49,0,0.93,1,0.09,0.33,1.67,0.02,0.55,1.24,0.0,0.75,0.75,0.03,0.05,0.52,0.7,0.0,0.57,0.3,0.0
27.csv,50,0,0.98,1,0.12,0.54,1.46,0.02,0.12,0.71,0.0,0.62,0.81,0.03,0.05,0.58,0.49,0.0,0.09,0.24,0.09
27.csv,51,0,0.98,1,0.13,0.5,1.34,0.0,0.0,0.82,0.0,0.25,0.72,0.0,0.05,0.67,0.39,0.0,0.05,0.15,0.21
27.csv,52,0,0.98,1,0.1,0.21,1.98,0.0,0.0,1.11,0.03,0.5,0.44,0.0,0.04,0.43,0.22,0.0,0.05,0.12,0.21
27.csv,53,0,0.98,1,0.07,0.0,1.99,0.0,0.0,1.28,0.03,0.42,0.17,0.0,0.04,0.51,0.06,0.12,0.14,0.14,0.12
27.csv,54,0,0.98,1,0.21,0.0,2.33,0.0,0.0,1.07,0.03,0.35,0.03,0.0,0.21,0.46,0.0,0.12,0.34,0.39,0.0
27.csv,55,0,0.98,1,0.22,0.0,1.98,0.0,0.0,0.77,0.0,0.0,0.03,0.0,0.36,0.82,0.0,0.12,0.62,0.66,0.0
27.csv,56,0,0.98,1,0.28,0.0,2.16,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.54,0.87,0.0,0.0,0.8,0.89,0.0
27.csv,57,0,0.98,1,0.13,0.0,1.78,0.09,0.0,0.68,0.0,0.06,0.0,0.0,0.54,0.85,0.0,0.0,0.79,0.64,0.25
27.csv,58,0,0.98,1,0.07,0.0,1.77,0.09,0.0,0.56,0.0,0.08,0.0,0.0,0.46,0.81,0.0,0.0,0.51,0.56,0.25
27.csv,59,0,0.98,1,0.0,0.0,1.87,0.2,0.0,0.81,0.0,0.29,0.0,0.0,0.28,0.77,0.0,0.0,0.48,0.79,0.25
27.csv,60,0,0.98,1,0.0,0.0,2.08,0.53,0.04,0.76,0.0,0.8,0.07,0.14,0.11,1.03,0.02,0.0,0.8,1.47,0.0
27.csv,61,0,0.98,1,0.0,0.0,1.95,0.88,0.11,0.78,0.0,1.33,0.13,0.21,0.1,1.23,0.02,0.0,1.31,1.98,0.0
27.csv,62,0,0.93,1,0.07,0.0,2.15,0.76,0.3,0.87,0.0,1.6,0.13,0.29,0.1,1.31,0.17,0.0,1.21,1.87,0.0
27.csv,63,0,0.98,1,0.14,0.0,2.57,0.35,0.26,1.1,0.06,1.39,0.06,0.15,0.28,0.86,0.14,0.0,0.7,1.42,0.0
27.csv,64,0,0.98,1,0.14,0.0,2.57,0.07,0.21,1.3,0.06,1.17,0.08,0.08,0.18,0.6,0.17,0.0,0.42,0.86,0.0
27.csv,65,0,0.98,1,0.09,0.0,2.33,0.07,0.1,1.0,0.06,1.1,0.1,0.0,0.18,0.41,0.03,0.0,0.44,0.42,0.0
27.csv,66,0,0.98,1,0.22,0.0,2.05,0.07,0.1,0.71,0.0,1.1,0.1,0.0,0.04,0.56,0.17,0.0,1.05,0.4,0.0
27.csv,67,0,0.98,1,0.38,0.0,2.24,0.0,0.08,0.67,0.0,1.12,0.02,0.0,0.07,0.45,0.29,0.0,1.44,0.41,0.0
27.csv,68,0,0.98,1,0.76,0.0,2.44,0.0,0.06,0.55,0.0,1.32,0.0,0.0,0.22,0.5,0.29,0.0,1.74,0.57,0.0
27.csv,69,0,0.98,1,0.56,0.0,2.44,0.04,0.06,0.5,0.0,1.64,0.0,0.0,0.19,0.36,0.15,0.0,1.48,0.65,0.0
27.csv,70,0,0.98,1,0.56,0.0,2.28,0.04,0.07,0.29,0.0,1.83,0.04,0.0,0.16,0.23,0.0,0.0,1.05,0.71,0.0
27.csv,71,0,0.98,1,0.67,0.29,1.99,0.42,0.01,0.42,0.0,1.75,0.11,0.0,0.0,0.17,0.03,0.0,1.08,0.7,0.0
27.csv,72,0,0.88,1,1.18,0.5,1.92,0.74,0.01,0.47,0.0,1.65,0.19,0.0,0.0,0.25,0.03,0.0,1.26,0.56,0.0
27.csv,73,0,0.88,1,1.51,0.94,1.86,1.29,0.05,0.69,0.0,1.81,0.36,0.1,0.0,0.53,0.03,0.0,1.44,0.29,0.07
27.csv,74,0,0.98,1,1.0,0.66,2.15,0.9,0.11,1.18,0.17,1.78,0.28,0.1,0.0,0.38,0.0,0.0,1.42,0.45,0.09
27.csv,75,0,0.98,1,0.61,0.66,2.2,0.66,0.23,0.98,0.17,1.72,0.45,0.2,0.0,0.48,0.0,0.0,1.11,0.31,0.09
27.csv,76,0,0.98,1,0.14,0.22,2.35,0.38,0.34,1.06,0.17,1.53,0.42,0.12,0.0,0.51,0.14,0.02,1.0,0.41,0.1
27.csv,77,0,0.98,1,0.14,0.34,2.16,0.44,0.66,0.63,0.02,1.41,0.63,0.12,0.14,0.73,0.14,0.02,0.61,0.1,0.08
27.csv,78,0,0.98,1,0.01,0.29,2.22,0.32,0.87,0.9,0.05,1.27,0.55,0.02,0.26,0.67,0.14,0.02,0.55,0.1,0.12
27.csv,79,0,0.98,1,0.0,0.4,2.04,0.15,1.07,1.0,0.07,1.25,0.63,0.03,0.45,0.77,0.0,0.11,0.3,0.0,0.16
27.csv,80,0,0.93,1,0.05,0.32,1.67,0.5,1.05,0.69,0.07,1.32,0.68,0.03,0.39,0.9,0.0,0.18,0.17,0.0,0.16
27.csv,81,0,0.93,1,0.08,0.16,1.66,0.5,1.14,0.96,0.09,1.38,0.71,0.03,0.4,1.13,0.0,0.31,0.0,0.0,0.12
27.csv,82,0,0.88,1,0.11,0.13,1.93,0.41,1.13,1.06,0.17,1.25,0.64,0.0,0.27,0.98,0.0,0.32,0.0,0.0,0.05
27.csv,83,0,0.93,1,0.05,0.08,2.17,0.0,1.07,1.52,0.22,1.14,0.57,0.0,0.27,0.91,0.0,0.38,0.0,0.0,0.11
27.csv,84,0,0.98,1,0.03,0.08,2.13,0.0,0.95,1.41,0.17,1.2,0.59,0.0,0.13,0.76,0.0,0.36,0.01,0.04,0.13
27.csv,85,0,0.98,1,0.0,0.0,2.35,0.0,0.63,1.48,0.22,1.18,0.41,0.0,0.07,0.48,0.0,0.25,0.61,0.46,0.09
27.csv,86,0,0.98,1,0.0,0.0,2.24,0.0,0.46,1.86,0.15,1.16,0.42,0.0,0.12,0.3,0.0,0.35,0.81,0.47,0.03
27.csv,87,0,0.98,1,0.0,0.0,2.32,0.0,0.31,1.84,0.15,1.06,0.33,0.0,0.19,0.24,0.0,0.27,1.22,0.7,0.17
27.csv,88,0,0.98,1,0.0,0.0,2.04,0.0,0.54,1.7,0.0,1.19,0.48,0.0,0.19,0.5,0.0,0.36,0.97,0.48,0.28
27.csv,89,0,0.98,1,0.0,0.0,2.3,0.0,0.66,1.42,0.0,1.4,0.46,0.0,0.08,0.59,0.0,0.18,1.15,0.62,0.36
27.csv,90,0,0.98,1,0.0,0.0,2.21,0.0,0.87,1.31,0.0,1.52,0.51,0.12,0.12,0.64,0.0,0.24,1.19,0.56,0.4
27.csv,91,0,0.98,1,0.0,0.09,2.21,0.0,0.88,1.46,0.13,1.6,0.53,0.12,0.16,0.38,0.0,0.27,1.44,0.54,0.54
27.csv,92,0,0.98,1,0.0,0.09,2.18,0.0,0.9,1.24,0.13,1.64,0.53,0.12,0.16,0.22,0.0,0.25,1.4,0.51,0.46
27.csv,93,0,0.98,1,0.0,0.09,2.18,0.02,0.86,1.17,0.13,1.43,0.55,0.03,0.04,0.0,0.0,0.23,1.4,0.29,0.25
27.csv,94,0,0.98,1,0.0,0.0,2.18,0.04,0.89,0.76,0.0,1.22,0.55,0.03,0.0,0.0,0.0,0.18,1.25,0.12,0.0
27.csv,95,0,0.98,1,0.0,0.0,1.97,0.04,0.96,0.66,0.0,1.27,0.64,0.07,0.0,0.04,0.0,0.15,1.39,0.0,0.12
27.csv,96,0,0.98,1,0.0,0.0,2.22,0.02,0.66,0.9,0.1,1.32,0.46,0.04,0.04,0.07,0.0,0.08,1.44,0.35,0.18
27.csv,97,0,0.98,1,0.0,0.0,2.04,0.0,0.66,1.1,0.12,1.59,0.59,0.15,0.04,0.07,0.0,0.18,1.38,0.35,0.22
27.csv,98,0,0.98,1,0.0,0.0,2.03,0.01,0.62,1.18,0.12,1.55,0.6,0.18,0.04,0.03,0.0,0.37,1.31,0.41,0.2
27.csv,99,0,0.98,1,0.0,0.0,1.67,0.01,0.93,0.91,0.02,1.62,0.89,0.33,0.0,0.09,0.0,0.68,1.21,0.13,0.2
27.csv,100,0,0.98,1,0.0,0.0,1.72,0.06,0.95,0.75,0.0,1.38,0.9,0.38,0.0,0.2,0.0,0.75,1.21,0.24,0.2
27.csv,101,0,0.98,1,0.0,0.0,1.82,0.06,0.92,0.94,0.04,1.04,0.84,0.32,0.0,0.2,0.0,0.84,1.23,0.23,0.13
27.csv,102,0,0.98,1,0.0,0.0,1.54,0.06,0.88,1.05,0.04,1.03,0.77,0.17,0.0,0.11,0.01,0.74,1.13,0.16,0.08
27.csv,103,0,0.98,1,0.0,0.0,1.29,0.01,0.83,1.46,0.04,0.98,0.71,0.17,0.0,0.0,0.01,0.58,1.16,0.28,0.04
27.csv,104,0,0.98,1,0.0,0.0,1.21,0.0,0.72,1.49,0.07,0.99,0.72,0.19,0.0,0.06,0.01,0.37,0.85,0.24,0.18
27.csv,105,0,0.98,1,0.0,0.0,1.37,0.0,0.62,1.75,0.1,0.75,0.69,0.22,0.0,0.11,0.0,0.23,0.71,0.28,0.36
27.csv,106,0,0.98,1,0.0,0.0,1.6,0.0,0.5,1.61,0.1,0.65,0.78,0.15,0.0,0.12,0.0,0.13,0.28,0.14,0.39
27.csv,107,0,0.98,1,0.0,0.0,1.77,0.0,0.45,1.61,0.09,1.0,0.55,0.12,0.12,0.12,0.0,0.07,0.72,0.46,0.2
27.csv,108,0,0.98,1,0.0,0.0,1.85,0.0,0.52,1.7,0.07,1.23,0.71,0.09,0.12,0.23,0.0,0.39,0.6,0.43,0.03
27.csv,109,0,0.88,1,0.0,0.0,1.79,0.06,0.67,1.69,0.09,1.39,0.75,0.22,0.13,0.82,0.28,0.86,0.6,0.4,0.0
27.csv,110,0,0.93,1,0.0,0.02,1.78,0.06,0.85,1.64,0.03,1.03,1.0,0.23,0.02,1.04,0.34,1.21,0.03,0.06,0.0
27.csv,111,0,0.98,1,0.0,0.02,1.97,0.06,0.86,1.46,0.02,0.87,0.93,0.24,0.02,1.15,0.34,1.15,0.0,0.06,0.0
27.csv,112,0,0.98,1,0.0,0.02,2.09,0.0,0.68,1.4,0.0,0.6,0.68,0.02,0.0,0.65,0.06,0.93,0.0,0.0,0.0
27.csv,113,0,0.98,1,0.37,0.26,2.07,0.0,0.43,1.44,0.0,0.37,0.54,0.01,0.0,0.8,0.05,0.89,0.0,0.0,0.1
27.csv,114,0,0.98,1,0.48,0.46,1.82,0.0,0.43,1.6,0.0,0.15,0.49,0.21,0.19,1.01,0.16,0.8,0.0,0.01,0.1
27.csv,115,0,0.98,1,0.63,0.65,1.66,0.22,0.57,1.69,0.0,0.01,0.62,0.21,0.3,1.24,0.16,0.71,0.0,0.01,0.1
27.csv,116,0,0.98,1,0.26,0.39,1.32,0.22,0.82,1.85,0.02,0.11,0.77,0.21,0.34,1.09,0.11,0.39,0.0,0.06,0.0
27.csv,117,0,0.98,1,0.15,0.19,1.13,0.22,1.07,1.97,0.03,0.44,0.87,0.15,0.47,0.86,0.0,0.23,0.0,0.05,0.0
27.csv,118,0,0.98,1,0.0,0.0,0.87,0.0,1.51,2.25,0.03,1.03,1.0,0.44,0.96,0.72,0.0,0.23,0.0,0.0,0.0
28.csv,1,0,0.88,1,0.01,0.0,0.16,0.0,1.52,0.7,0.0,0.52,1.49,0.23,0.21,0.64,0.08,0.22,0.31,1.31,0.2
28.csv,2,0,0.88,1,0.02,0.0,0.29,0.0,1.32,0.62,0.22,0.0,1.39,0.0,0.11,0.16,0.02,0.0,0.57,0.84,0.2
28.csv,3,0,0.77,1,0.08,0.21,0.63,0.0,1.11,0.22,0.22,0.1,1.3,0.11,0.05,0.07,0.0,0.0,0.69,0.74,0.2
28.csv,4,0,0.77,1,0.08,0.21,0.63,0.0,1.02,0.45,0.22,0.35,1.49,0.39,0.0,0.08,0.02,0.0,0.55,0.54,0.12
28.csv,5,0,0.93,1,0.06,0.21,0.33,0.0,1.17,0.87,0.0,0.47,1.92,0.71,0.0,0.08,0.02,0.0,0.29,0.31,0.14
28.csv,6,0,0.93,1,0.0,0.0,0.0,0.0,1.46,1.14,0.01,0.81,2.3,0.84,0.0,0.08,0.02,0.0,0.19,0.0,0.31
28.csv,7,0,0.93,1,0.0,0.0,0.0,0.0,1.62,1.28,0.01,0.95,2.44,0.76,0.0,0.08,0.0,0.0,0.2,0.0,0.2
28.csv,8,0,0.93,1,0.0,0.0,0.0,0.0,1.75,0.97,0.01,1.19,2.61,0.87,0.0,0.08,0.11,0.0,0.2,0.0,0.38
28.csv,9,0,0.93,1,0.0,0.0,0.0,0.0,1.77,0.96,0.0,1.06,2.78,0.91,0.0,0.0,0.12,0.0,0.31,0.25,0.2
28.csv,10,0,0.93,1,0.0,0.19,0.04,0.0,1.33,0.42,0.03,0.99,2.24,0.72,0.0,0.46,0.12,0.09,0.22,0.25,0.2
28.csv,12,0,0.88,1,0.0,0.19,0.04,0.0,1.14,0.28,0.03,0.91,2.12,0.42,0.05,0.56,0.01,0.09,0.39,0.31,0.22
28.csv,13,0,0.93,1,0.0,0.0,0.0,0.0,1.51,0.75,0.0,0.75,2.55,0.79,0.14,0.19,0.01,0.0,0.53,0.48,0.41
28.csv,14,0,0.93,1,0.0,0.0,0.0,0.0,1.47,0.87,0.0,0.78,2.56,0.92,0.09,0.09,0.01,0.0,0.68,0.3,0.41
28.csv,15,0,0.93,1,0.0,0.0,0.0,0.0,1.31,1.04,0.0,0.5,2.51,0.95,0.09,0.12,0.0,0.0,0.46,0.17,0.23
28.csv,16,0,0.88,1,0.0,0.0,0.0,0.0,1.19,0.88,0.0,0.64,2.56,1.12,0.0,0.06,0.0,0.0,0.57,0.0,0.12
28.csv,17,0,0.93,1,0.0,0.0,0.0,0.0,1.12,0.87,0.0,0.46,2.41,1.11,0.0,0.14,0.0,0.0,0.32,0.06,0.41
28.csv,18,0,0.98,1,0.06,0.0,0.03,0.0,1.31,1.12,0.0,0.46,2.28,1.38,0.09,0.44,0.03,0.0,0.41,0.06,0.54
28.csv,19,0,0.93,1,0.06,0.0,0.03,0.0,1.38,1.03,0.0,0.21,2.16,1.0,0.09,0.59,0.08,0.0,0.22,0.06,0.46
28.csv,20,0,0.88,1,0.15,0.0,0.03,0.36,1.07,0.74,0.0,0.05,1.89,0.67,0.09,0.77,0.2,0.0,0.44,0.02,0.17
28.csv,21,0,0.88,1,0.32,0.13,0.32,0.36,0.83,0.55,0.0,0.14,1.6,0.54,0.0,0.65,0.17,0.16,0.32,0.91,0.0
28.csv,22,0,0.88,1,0.32,0.13,0.32,0.36,0.57,0.48,0.0,0.16,1.32,0.54,0.05,0.61,0.3,0.16,0.28,1.17,0.0
28.csv,23,0,0.88,1,0.54,0.13,0.32,0.05,0.81,0.51,0.0,0.35,1.37,0.58,0.05,0.65,0.18,0.16,0.28,1.41,0.01
28.csv,24,0,0.88,1,0.55,0.0,0.0,0.05,0.89,0.45,0.0,0.6,1.58,0.6,0.12,0.76,0.18,0.13,0.4,0.88,0.11
28.csv,25,0,0.88,1,1.18,0.0,0.05,0.36,1.03,0.69,0.0,0.92,1.49,0.44,0.07,1.22,0.0,0.41,0.38,0.82,0.11
28.csv,26,0,0.88,1,1.48,0.32,0.23,0.49,0.72,1.09,0.06,0.84,1.31,0.4,0.38,1.49,0.0,0.92,0.13,0.56,0.1
28.csv,27,0,0.88,1,1.86,0.57,0.5,0.51,0.35,1.04,0.32,0.83,1.02,0.0,0.68,1.84,0.0,1.46,0.01,0.55,0.0
28.csv,28,0,0.82,1,2.1,1.2,0.86,0.2,0.02,1.1,0.59,0.87,1.04,0.0,1.09,2.02,0.11,1.96,0.01,0.7,0.0
28.csv,29,0,0.88,1,2.2,1.49,1.12,0.02,0.02,0.95,0.75,1.28,1.13,0.28,0.79,2.21,0.11,2.11,0.0,1.03,0.0
28.csv,30,0,0.98,1,2.16,1.92,1.23,0.0,0.02,1.14,0.8,1.56,1.17,0.89,1.04,2.04,0.11,2.19,0.0,0.96,0.0
28.csv,31,0,0.98,1,1.95,1.62,1.18,0.0,0.01,1.18,0.75,1.45,1.28,1.29,0.89,1.73,0.0,2.35,0.0,0.72,0.0
28.csv,32,0,0.88,1,1.23,1.01,1.03,0.0,0.43,0.92,0.54,1.14,1.38,1.29,0.87,1.14,0.0,1.79,0.0,1.03,0.04
28.csv,33,0,0.88,1,0.66,0.33,0.65,0.0,0.79,0.91,0.26,0.72,1.53,1.12,0.37,0.75,0.0,1.14,0.03,0.91,0.04
28.csv,34,0,0.82,1,0.0,0.0,0.4,0.0,1.24,0.73,0.03,0.57,1.56,0.99,0.3,0.59,0.0,0.2,0.08,1.29,0.04
28.csv,35,0,0.88,1,0.34,0.0,0.11,0.0,1.08,0.9,0.03,0.6,1.48,0.85,0.3,0.51,0.0,0.09,0.18,1.08,0.0
28.csv,36,0,0.88,1,0.34,0.0,0.11,0.0,1.19,0.51,0.0,0.52,1.48,0.6,0.28,0.49,0.03,0.0,0.44,1.57,0.0
28.csv,37,0,0.88,1,0.38,0.0,0.31,0.16,1.15,0.8,0.23,0.49,1.34,0.34,0.11,0.49,0.35,0.0,0.53,1.36,0.0
28.csv,38,0,0.77,1,0.12,0.0,0.93,0.49,1.21,1.8,0.69,0.4,1.1,0.0,0.0,0.94,0.95,0.0,0.42,0.84,0.0
29.csv,1,0,0.93,1,0.0,0.0,0.63,0.0,0.04,0.0,0.0,0.42,0.41,1.2,0.0,0.13,0.08,0.03,0.0,0.07,0.0
29.csv,2,0,0.98,1,0.0,0.0,0.88,0.0,0.04,0.0,0.0,0.59,0.63,1.78,0.0,0.33,0.12,0.04,0.0,0.22,0.0
29.csv,3,0,0.98,1,0.0,0.0,0.88,0.1,0.04,0.0,0.0,0.62,0.56,1.73,0.0,0.53,0.25,0.07,0.01,0.38,0.0
29.csv,4,0,0.98,1,0.0,0.0,0.84,0.1,0.0,0.0,0.0,0.58,0.51,1.75,0.0,0.71,0.36,0.05,0.02,0.41,0.0
29.csv,5,0,0.98,1,0.1,0.0,0.93,0.18,0.0,0.0,0.0,0.57,0.49,1.59,0.0,0.84,0.33,0.04,0.13,0.48,0.0
29.csv,6,0,0.98,1,0.18,0.0,0.95,0.21,0.01,0.0,0.0,0.51,0.57,1.41,0.01,0.95,0.19,0.01,0.2,0.45,0.0
29.csv,7,0,0.98,1,0.25,0.0,0.95,0.3,0.01,0.0,0.0,0.44,0.65,1.33,0.01,1.05,0.0,0.03,0.2,0.36,0.0
29.csv,8,0,0.93,1,0.23,0.0,0.91,0.35,0.01,0.0,0.0,0.44,0.64,1.48,0.01,1.08,0.0,0.06,0.08,0.21,0.0
29.csv,9,0,0.93,1,0.22,0.0,0.88,0.34,0.0,0.0,0.0,0.42,0.65,1.49,0.0,1.08,0.0,0.09,0.0,0.09,0.0
29.csv,10,0,0.93,1,0.15,0.0,0.58,0.25,0.0,0.0,0.0,0.28,0.42,1.01,0.0,0.72,0.0,0.06,0.0,0.07,0.0
29.csv,12,0,0.93,1,0.01,0.0,0.49,0.2,0.0,0.0,0.0,0.32,0.37,1.05,0.07,0.72,0.0,0.12,0.0,0.0,0.0
29.csv,13,0,0.93,1,0.01,0.0,0.77,0.34,0.0,0.0,0.0,0.55,0.61,1.62,0.07,1.09,0.0,0.17,0.0,0.0,0.0
29.csv,14,0,0.93,1,0.01,0.0,0.8,0.55,0.0,0.0,0.0,0.46,0.6,1.67,0.08,1.16,0.07,0.13,0.0,0.0,0.0
29.csv,15,0,0.93,1,0.0,0.0,0.75,0.42,0.0,0.0,0.0,0.51,0.57,1.74,0.02,1.07,0.07,0.07,0.0,0.0,0.16
29.csv,16,0,0.93,1,0.18,0.0,0.52,0.28,0.0,0.0,0.0,0.33,0.53,1.44,0.01,0.85,0.08,0.02,0.3,0.23,0.19
29.csv,17,0,0.88,1,0.33,0.0,0.31,0.0,0.0,0.0,0.0,0.34,0.39,0.88,0.0,0.49,0.01,0.0,0.86,0.69,0.23
29.csv,18,0,0.88,1,0.49,0.0,0.2,0.0,0.0,0.0,0.0,0.14,0.21,0.26,0.11,0.16,0.01,0.0,1.63,1.09,0.13
29.csv,19,0,0.88,1,0.81,0.33,0.3,0.0,0.0,0.0,0.0,0.13,0.02,0.0,0.26,0.05,0.0,0.0,1.66,1.54,0.11
29.csv,20,0,0.88,1,1.41,0.92,0.25,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.26,0.05,0.0,0.0,1.47,1.69,0.18
29.csv,21,0,0.93,1,1.24,0.92,0.52,0.0,0.0,0.0,0.08,0.2,0.2,0.63,0.15,0.43,0.0,0.0,0.71,1.38,0.11
29.csv,22,0,0.98,1,1.28,0.94,0.4,0.0,0.0,0.0,0.08,0.16,0.3,0.63,0.0,0.38,0.0,0.0,0.83,1.27,0.37
29.csv,23,0,0.93,1,1.03,0.76,0.43,0.0,0.0,0.15,0.08,0.19,0.45,0.63,0.0,0.38,0.0,0.0,0.88,1.02,0.35
29.csv,24,0,0.93,1,1.45,1.02,0.14,0.0,0.0,0.15,0.0,0.3,0.5,0.23,0.0,0.0,0.13,0.0,1.2,1.26,0.48
29.csv,25,0,0.93,1,1.3,0.78,0.14,0.0,0.14,0.15,0.0,0.88,0.9,0.86,0.04,0.0,0.35,0.0,1.36,1.18,0.28
29.csv,26,0,0.93,1,1.15,0.55,0.17,0.0,0.34,0.0,0.0,1.48,1.25,1.59,0.04,0.0,0.42,0.0,1.17,1.02,0.24
29.csv,27,0,0.93,1,1.16,0.52,0.23,0.0,0.54,0.0,0.0,1.79,1.64,2.24,0.04,0.0,0.43,0.0,1.27,1.01,0.15
29.csv,28,0,0.93,1,1.07,0.77,0.49,0.0,0.69,0.0,0.0,1.85,1.76,2.5,0.01,0.02,0.21,0.0,0.76,0.54,0.09
29.csv,29,0,0.93,1,1.0,0.58,0.81,0.0,0.77,0.0,0.0,1.87,2.07,2.98,0.02,0.02,0.17,0.0,0.73,0.35,0.03
29.csv,30,0,0.93,1,0.8,0.34,0.9,0.0,0.79,0.0,0.0,1.87,2.12,3.32,0.02,0.02,0.03,0.0,0.5,0.02,0.04
29.csv,31,0,0.93,1,0.71,0.0,0.8,0.0,0.76,0.0,0.0,1.9,2.17,3.53,0.0,0.07,0.02,0.0,0.51,0.0,0.05
29.csv,32,0,0.93,1,0.44,0.02,1.04,0.0,0.49,0.0,0.19,1.44,1.53,2.92,0.0,0.14,0.0,0.0,0.36,0.06,0.05
29.csv,33,0,0.93,1,0.22,0.02,1.06,0.0,0.38,0.0,0.19,1.5,1.37,2.48,0.18,0.42,0.07,0.21,0.27,0.2,0.01
29.csv,34,0,0.88,1,0.01,0.08,1.19,0.0,0.33,0.0,0.25,1.65,1.26,2.29,0.4,0.56,0.07,0.21,0.21,0.2,0.0
29.csv,35,0,0.93,1,0.0,0.17,0.91,0.0,0.64,0.03,0.08,2.36,1.73,2.68,0.54,0.66,0.11,0.26,0.19,0.39,0.0
29.csv,36,0,0.93,1,0.0,0.36,1.0,0.0,0.92,0.03,0.26,2.5,1.98,2.8,0.57,0.58,0.13,0.06,0.3,0.6,0.0
29.csv,37,0,0.93,1,0.0,0.31,1.02,0.0,1.08,0.03,0.21,2.37,2.11,2.79,0.43,0.58,0.13,0.06,0.43,0.76,0.0
29.csv,38,0,0.93,1,0.0,0.19,1.0,0.0,1.05,0.0,0.2,2.21,2.16,2.77,0.37,0.67,0.09,0.0,0.46,0.55,0.0
29.csv,39,0,0.93,1,0.0,0.0,1.07,0.0,0.97,0.0,0.02,2.21,2.05,2.65,0.28,0.75,0.0,0.0,0.27,0.22,0.0
